,Unnamed: 0,genus,phylum,early_interval,occurrence_no,record_type,reid_no,flags,collection_no,accepted_rank,accepted_no,late_interval,reference_no,paleomodel,geoplate,paleoage,paleolng,paleolat,phylum_no,class.x,class_no,order_no,family_no,genus_no,subgenus_no,genus_id,max_ma,min_ma,fad,lad,class.y,order,family,fad_age,lad_age
82,83,Epiphyton,Rhodophyta,Series 2,761373,occ,,,81335,genus,84255,Series 2,27400,gplates,401,mid,-46.41,1.1,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
83,84,Epiphyton,Rhodophyta,Series 2,894874,occ,,,99162,genus,84255,Series 2,34108,gplates,714,mid,-28.21,-74.96,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
84,85,Epiphyton,Rhodophyta,Series 2,762422,occ,,,81246,genus,84255,Series 2,27400,gplates,401,mid,-45.79,2.24,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
85,86,Epiphyton,Rhodophyta,Series 2,761038,occ,,,81322,genus,84255,Series 2,27400,gplates,401,mid,-46.87,-0.71,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
86,87,Epiphyton,Rhodophyta,Series 2,761225,occ,,,81329,genus,84255,Series 2,27400,gplates,401,mid,-46.87,-0.71,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
87,88,Epiphyton,Rhodophyta,Series 2,1592260,occ,,,225111,genus,84255,Series 2,81456,gplates,not computable using this model,mid,,,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
88,89,Epiphyton,Rhodophyta,Series 2,761334,occ,,,81333,genus,84255,Series 2,27400,gplates,401,mid,-47.46,0.82,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
89,90,Epiphyton,Rhodophyta,Series 2,761863,occ,,,81435,genus,84255,Series 2,27400,gplates,401,mid,-45.85,-0.02,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
90,91,Epiphyton,Rhodophyta,Series 2,1589302,occ,,,224601,genus,84255,Series 2,80953,gplates,611,mid,78.26,-3.82,54808,NO_CLASS_SPECIFIED,NC,NO,464846,84255,,84255,520.0,513.0,520.0,501.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,Ludloviaceae,520.0,498.5
91,92,Fuxianospira,Chlorophyta,Series 2,798187,occ,,,86847,genus,474669,Series 2,29234,gplates,611,mid,75.06,3.45,54811,NO_CLASS_SPECIFIED,NC,NO,NF,474669,,474669,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,516.0
92,93,Fuxianospira,Chlorophyta,Series 2,798207,occ,,,86851,genus,474669,Series 2,29234,gplates,611,mid,74.41,2.84,54811,NO_CLASS_SPECIFIED,NC,NO,NF,474669,,474669,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,516.0
93,94,Fuxianospira,Chlorophyta,Series 2,798089,occ,,,68083,genus,474669,Series 2,29233,gplates,611,mid,74.42,3.78,54811,NO_CLASS_SPECIFIED,NC,NO,NF,474669,,474669,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,516.0
94,95,Kordephyton,Rhodophyta,Series 2,755489,occ,,,80885,genus,328819,Series 2,27178,gplates,714,mid,-22.25,-74.23,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
95,96,Kordephyton,Rhodophyta,Series 2,247468,occ,,,24188,genus,328819,Series 2,6839,gplates,305,mid,5.87,-51.36,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
96,97,Kordephyton,Rhodophyta,Series 2,593541,occ,,,62871,genus,328819,Series 2,18129,gplates,803,mid,163.37,-20.99,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
97,98,Kordephyton,Rhodophyta,Series 2,465032,occ,,,45949,genus,328819,Series 2,12254,gplates,401,mid,-44.24,7.04,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
98,99,Kordephyton,Rhodophyta,Series 2,756225,occ,,,80959,genus,328819,Series 2,13485,gplates,101,mid,-110.11,44.65,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
99,100,Kordephyton,Rhodophyta,Series 2,465046,occ,,,45950,genus,328819,Series 2,12254,gplates,401,mid,-44.24,7.04,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
100,101,Kordephyton,Rhodophyta,Series 2,465004,occ,,,45946,genus,328819,Series 2,12254,gplates,401,mid,-46.22,6.6,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
101,102,Kordephyton,Rhodophyta,Series 2,247456,occ,,,24190,genus,328819,Series 2,6839,gplates,305,mid,5.87,-51.36,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
102,103,Kordephyton,Rhodophyta,Series 2,465060,occ,,,45951,genus,328819,Series 2,12254,gplates,401,mid,-44.24,7.04,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
103,104,Kordephyton,Rhodophyta,Series 2,756218,occ,,,80957,genus,328819,Series 2,13485,gplates,101,mid,-110.11,44.65,54808,NO_CLASS_SPECIFIED,NC,NO,NF,328819,,328819,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
104,105,Margaretia,Chlorophyta,Series 2,1395649,occ,,,192227,genus,142117,Series 2,65025,gplates,101,mid,-143.56,29.65,54811,Bryopsidophyceae,56968,110761,331603,142117,,142117,520.0,513.0,520.0,520.0,Bryopsidophyceae,Caulerpales,Caulerpaceae,516.0,513.0
105,106,Margaretia,Chlorophyta,Series 2,119686,occ,,,9314,genus,142117,Series 2,801,gplates,101,mid,-120.18,7.27,54811,Bryopsidophyceae,56968,110761,331603,142117,,142117,520.0,513.0,520.0,520.0,Bryopsidophyceae,Caulerpales,Caulerpaceae,516.0,513.0
106,107,Margaretia,Chlorophyta,Series 2,124430,occ,,,10018,genus,142117,Series 2,888,gplates,401,mid,-62.85,6.56,54811,Bryopsidophyceae,56968,110761,331603,142117,,142117,520.0,513.0,520.0,520.0,Bryopsidophyceae,Caulerpales,Caulerpaceae,516.0,513.0
107,108,Margaretia,Chlorophyta,Series 2,1600377,occ,,,226194,genus,142117,Series 2,31680,gplates,101,mid,-120.17,7.27,54811,Bryopsidophyceae,56968,110761,331603,142117,,142117,520.0,513.0,520.0,520.0,Bryopsidophyceae,Caulerpales,Caulerpaceae,516.0,513.0
108,109,Margaretia,Chlorophyta,Series 2,1600291,occ,,,192,genus,142117,Series 2,31680,gplates,101,mid,-120.19,7.21,54811,Bryopsidophyceae,56968,110761,331603,142117,,142117,520.0,513.0,520.0,520.0,Bryopsidophyceae,Caulerpales,Caulerpaceae,516.0,513.0
109,110,Margaretia,Chlorophyta,Series 2,1600338,occ,,,226192,genus,142117,Series 2,31680,gplates,101,mid,-120.2,7.27,54811,Bryopsidophyceae,56968,110761,331603,142117,,142117,520.0,513.0,520.0,520.0,Bryopsidophyceae,Caulerpales,Caulerpaceae,516.0,513.0
110,111,Protomelission,Chlorophyta,Series 2,604816,occ,,,64472,genus,7578,Series 2,18618,gplates,801,mid,115.81,0.76,54811,Chlorophyceae,54452,54326,NF,7578,,7578,520.0,513.0,520.0,520.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,516.0,513.0
111,112,Protomelission,Chlorophyta,Series 2,605062,occ,,,64461,genus,7578,Series 2,18618,gplates,801,mid,115.89,0.67,54811,Chlorophyceae,54452,54326,NF,7578,,7578,520.0,513.0,520.0,520.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,516.0,513.0
112,113,Sinocylindra,Chlorophyta,Series 2,798178,occ,,,86846,genus,180197,Series 2,29234,gplates,611,mid,74.55,3.88,54811,NO_CLASS_SPECIFIED,NC,NO,NF,180197,,180197,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
113,114,Sinocylindra,Chlorophyta,Series 2,1587631,occ,,,219687,genus,180197,Series 2,68955,gplates,611,mid,76.35,-7.57,54811,NO_CLASS_SPECIFIED,NC,NO,NF,180197,,180197,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
114,115,Sinocylindra,Chlorophyta,Series 2,798091,occ,,,68083,genus,180197,Series 2,29233,gplates,611,mid,74.42,3.78,54811,NO_CLASS_SPECIFIED,NC,NO,NF,180197,,180197,520.0,513.0,520.0,520.0,NO_CLASS_SPECIFIED,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,520.0,513.0
0,1,Acetabularia,Chlorophyta,Eocene,1589356,occ,,,46388,genus,66011,Eocene,80975,gplates,501,mid,77.41,-13.12,54811,Chlorophyceae,54452,54326,87540,66011,,66011,56.0,33.9,66.0,23.03,Chlorophyceae,Dasycladales,Polyphysaceae,66.0,7.246
1,2,Acetabularia,Chlorophyta,Miocene,501486,occ,,,34873,genus,66011,Miocene,13590,gplates,715,mid,34.1,23.23,54811,Chlorophyceae,54452,54326,87540,66011,,66011,23.03,5.333,66.0,23.03,Chlorophyceae,Dasycladales,Polyphysaceae,66.0,7.246
2,3,Acetabularia,Chlorophyta,Miocene,1582424,occ,,,223599,genus,66011,Miocene,78642,gplates,not computable using this model,mid,,,54811,Chlorophyceae,54452,54326,87540,66011,,66011,23.03,5.333,66.0,23.03,Chlorophyceae,Dasycladales,Polyphysaceae,66.0,7.246
3,4,Acetabularia,Chlorophyta,Paleocene,1533599,occ,,,215196,genus,66011,Paleocene,74228,gplates,501,mid,68.72,-33.07,54811,Chlorophyceae,54452,54326,87540,66011,,66011,66.0,56.0,66.0,23.03,Chlorophyceae,Dasycladales,Polyphysaceae,66.0,7.246
4,5,Acicularia,Chlorophyta,Eocene,718770,occ,,False,42125,genus,54809,Eocene,26106,gplates,715,mid,18.86,19.41,54811,Chlorophyceae,54452,54326,NF,54809,,54809,56.0,33.9,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
5,6,Acicularia,Chlorophyta,Paleocene,807580,occ,,False,88274,genus,54809,Paleocene,29614,gplates,305,mid,23.67,38.79,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
6,7,Acicularia,Chlorophyta,Lower Cretaceous,679856,occ,,False,73354,genus,54809,Lower Cretaceous,18719,gplates,304,mid,15.06,29.15,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
7,8,Acicularia,Chlorophyta,Lower Cretaceous,263842,occ,,False,25535,genus,54809,Lower Cretaceous,7133,gplates,305,mid,33.54,34.78,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
8,9,Acicularia,Chlorophyta,Upper Cretaceous,806973,occ,,False,88186,genus,54809,Upper Cretaceous,29614,gplates,305,mid,26.28,36.73,54811,Chlorophyceae,54452,54326,NF,54809,,54809,100.5,66.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
9,10,Acicularia,Chlorophyta,Paleocene,1538874,occ,,False,216228,genus,54809,Paleocene,74691,gplates,307,mid,22.05,32.78,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
10,11,Acicularia,Chlorophyta,Upper Jurassic,889430,occ,,False,98351,genus,54809,Upper Jurassic,33986,gplates,291,mid,-23.64,-41.19,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
11,12,Acicularia,Chlorophyta,Lower Cretaceous,613425,occ,,False,65871,genus,54809,Lower Cretaceous,18719,gplates,304,mid,14.39,28.2,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
12,13,Acicularia,Chlorophyta,Paleocene,1538536,occ,,False,216149,genus,54809,Paleocene,74642,gplates,305,mid,24.62,38.36,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
13,14,Acicularia,Chlorophyta,Lower Cretaceous,613471,occ,,False,65877,genus,54809,Lower Cretaceous,18719,gplates,304,mid,14.35,28.13,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
14,15,Acicularia,Chlorophyta,Paleocene,1538910,occ,,False,216231,genus,54809,Paleocene,74691,gplates,307,mid,22.05,32.78,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
15,16,Acicularia,Chlorophyta,Upper Jurassic,851307,occ,,False,94658,genus,54809,Upper Jurassic,32237,gplates,315,mid,23.56,35.74,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
16,17,Acicularia,Chlorophyta,Upper Jurassic,636362,occ,,False,68461,genus,54809,Upper Jurassic,19714,gplates,305,mid,31.43,35.63,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
17,18,Acicularia,Chlorophyta,Paleocene,1532959,occ,,False,215061,genus,54809,Paleocene,74174,gplates,503,mid,45.42,14.9,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
18,19,Acicularia,Chlorophyta,Paleocene,1537931,occ,,False,216060,genus,54809,Paleocene,74642,gplates,308,mid,25.85,31.75,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
19,20,Acicularia,Chlorophyta,Upper Cretaceous,1156647,occ,,False,148363,genus,54809,Upper Cretaceous,47613,gplates,503,mid,49.72,8.38,54811,Chlorophyceae,54452,54326,NF,54809,,54809,100.5,66.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
20,21,Acicularia,Chlorophyta,Upper Jurassic,631684,occ,,False,67959,genus,54809,Upper Jurassic,19405,gplates,304,mid,8.72,24.55,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
21,22,Acicularia,Chlorophyta,Lower Cretaceous,681458,occ,,False,73501,genus,54809,Lower Cretaceous,18719,gplates,304,mid,15.67,31.7,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
22,23,Acicularia,Chlorophyta,Lower Cretaceous,1098804,occ,,False,138717,genus,54809,Lower Cretaceous,44447,gplates,308,mid,37.1,8.15,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
23,24,Acicularia,Chlorophyta,Eocene,1537371,occ,,False,215932,genus,54809,Eocene,74561,gplates,707,mid,1.51,23.26,54811,Chlorophyceae,54452,54326,NF,54809,,54809,56.0,33.9,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
24,25,Acicularia,Chlorophyta,Paleocene,1538482,occ,,False,216127,genus,54809,Paleocene,74642,gplates,305,mid,24.62,38.36,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
25,26,Acicularia,Chlorophyta,Upper Jurassic,636369,occ,,False,68462,genus,54809,Upper Jurassic,19714,gplates,305,mid,31.43,35.63,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
26,27,Acicularia,Chlorophyta,Upper Cretaceous,1156632,occ,,False,148359,genus,54809,Upper Cretaceous,47613,gplates,503,mid,49.72,8.38,54811,Chlorophyceae,54452,54326,NF,54809,,54809,100.5,66.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
27,28,Acicularia,Chlorophyta,Upper Cretaceous,691340,occ,,False,74484,genus,54809,Upper Cretaceous,24988,gplates,307,mid,26.3,33.38,54811,Chlorophyceae,54452,54326,NF,54809,,54809,100.5,66.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
28,29,Acicularia,Chlorophyta,Lower Cretaceous,604142,occ,,False,64315,genus,54809,Lower Cretaceous,18551,gplates,707,mid,13.73,17.53,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
29,30,Acicularia,Chlorophyta,Lower Cretaceous,678540,occ,,False,73204,genus,54809,Lower Cretaceous,18719,gplates,304,mid,15.14,29.51,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
30,31,Acicularia,Chlorophyta,Paleocene,1538868,occ,,False,216227,genus,54809,Paleocene,74691,gplates,307,mid,22.05,32.78,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
31,32,Acicularia,Chlorophyta,Paleocene,366231,occ,,False,34685,genus,54809,Paleocene,9185,gplates,715,mid,32.04,7.27,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
32,33,Acicularia,Chlorophyta,Paleocene,1537442,occ,,False,215943,genus,54809,Paleocene,74577,gplates,501,mid,84.68,-11.35,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
33,34,Acicularia,Chlorophyta,Paleocene,1537405,occ,,False,215938,genus,54809,Paleocene,74577,gplates,501,mid,84.69,-11.33,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
34,35,Acicularia,Chlorophyta,Upper Cretaceous,691309,occ,,False,74483,genus,54809,Upper Cretaceous,24988,gplates,307,mid,26.3,33.38,54811,Chlorophyceae,54452,54326,NF,54809,,54809,100.5,66.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
35,36,Acicularia,Chlorophyta,Lower Cretaceous,611642,occ,,False,65677,genus,54809,Lower Cretaceous,18719,gplates,304,mid,12.28,26.44,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
36,37,Acicularia,Chlorophyta,Upper Triassic,386058,occ,,False,22963,genus,54809,Upper Triassic,9860,gplates,307,mid,30.27,26.93,54811,Chlorophyceae,54452,54326,NF,54809,,54809,237.0,201.3,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
37,38,Acicularia,Chlorophyta,Upper Triassic,386077,occ,,False,36801,genus,54809,Upper Triassic,9860,gplates,307,mid,30.35,26.92,54811,Chlorophyceae,54452,54326,NF,54809,,54809,237.0,201.3,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
38,39,Acicularia,Chlorophyta,Lower Cretaceous,678239,occ,,False,73156,genus,54809,Lower Cretaceous,18719,gplates,304,mid,15.1,29.53,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
39,40,Acicularia,Chlorophyta,Lower Cretaceous,542607,occ,,False,56771,genus,54809,Lower Cretaceous,15301,gplates,304,mid,20.46,37.89,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
40,41,Acicularia,Chlorophyta,Paleocene,806880,occ,,False,88184,genus,54809,Paleocene,29614,gplates,305,mid,23.72,38.81,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
41,42,Acicularia,Chlorophyta,Lower Cretaceous,679356,occ,,False,73302,genus,54809,Lower Cretaceous,18719,gplates,304,mid,15.22,29.5,54811,Chlorophyceae,54452,54326,NF,54809,,54809,145.0,100.5,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
42,43,Acicularia,Chlorophyta,Upper Jurassic,399937,occ,,False,38370,genus,54809,Upper Jurassic,10300,gplates,315,mid,27.43,38.02,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
43,44,Acicularia,Chlorophyta,Upper Jurassic,365611,occ,,False,34610,genus,54809,Upper Jurassic,9152,gplates,304,mid,13.97,22.32,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
44,45,Acicularia,Chlorophyta,Upper Cretaceous,1156612,occ,,False,148356,genus,54809,Upper Cretaceous,47613,gplates,503,mid,49.72,8.38,54811,Chlorophyceae,54452,54326,NF,54809,,54809,100.5,66.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
45,46,Acicularia,Chlorophyta,Paleocene,807591,occ,,False,88275,genus,54809,Paleocene,29614,gplates,305,mid,23.53,38.68,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
46,47,Acicularia,Chlorophyta,Upper Triassic,386114,occ,,False,36807,genus,54809,Upper Triassic,9860,gplates,307,mid,30.32,26.9,54811,Chlorophyceae,54452,54326,NF,54809,,54809,237.0,201.3,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
47,48,Acicularia,Chlorophyta,Paleocene,1537366,occ,,False,215931,genus,54809,Paleocene,74561,gplates,707,mid,2.07,22.03,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
48,49,Acicularia,Chlorophyta,Eocene,1589370,occ,,False,46388,genus,54809,Eocene,80975,gplates,501,mid,77.41,-13.12,54811,Chlorophyceae,54452,54326,NF,54809,,54809,56.0,33.9,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
49,50,Acicularia,Chlorophyta,Upper Jurassic,202963,occ,,False,22785,genus,54809,Upper Jurassic,6561,gplates,315,mid,15.79,36.77,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
50,51,Acicularia,Chlorophyta,Upper Jurassic,242938,occ,,False,23887,genus,54809,Upper Jurassic,6779,gplates,305,mid,23.0,31.41,54811,Chlorophyceae,54452,54326,NF,54809,,54809,163.5,145.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
51,52,Acicularia,Chlorophyta,Paleocene,1532851,occ,,False,215049,genus,54809,Paleocene,74174,gplates,503,mid,45.43,14.3,54811,Chlorophyceae,54452,54326,NF,54809,,54809,66.0,56.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
52,53,Acicularia,Chlorophyta,Upper Cretaceous,1156625,occ,,False,148358,genus,54809,Upper Cretaceous,47613,gplates,503,mid,49.72,8.38,54811,Chlorophyceae,54452,54326,NF,54809,,54809,100.5,66.0,252.17,56.0,Chlorophyceae,Dasycladales,NO_FAMILY_SPECIFIED,251.3,33.9
