reference,publication_year,eon,era,period,epoch,age,framework,depo_env1,depo_env2,depo_env3,paleo_lat,paleo_long,modern_lat,modern_long,numberOfSamples,NumberOfPointsPerSample,microbial,green_algae,red_algae,prob_alga,calc_alga,sponges,sponges_silica,sponges_archaeocyath,sponges_calc,pelagic_foram,foraminifera,bryozoans,graptolites,cephalopods,annelids,sclerec_corals,rugose_corals,corals,trilobite,ostracods,barnacles,brachiopods,gastropods,bivalves,molluska,echinoderm,echinoids,crinoids,radiolarians,calcispheres,unid_biota,other_metazoans,skeletal_total,alga+micro_total,animals_total,protists_total,total_animals_new,total_protists_new,total_alga_new,ooids,peloids,cement,micrite,siliciclastics,fecal_pellets,other_abiotic,Pore Space,organic_matter,Glauconite and other minerals,Vertebrate fossils,Phosphates,Glauconite,carbonate_clasts,mean_ma,Dolomite,Pyrite,Cortoids,alga_total,Anhydrite,Paleocontinents1
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,2.3333333333333335,0.3333333333333333,,2.666666666666667,0.0,0.3333333333333333,2.3333333333333335,0.3333333333333333,2.3333333333333335,0.0,0.0,0.0,0.0,97.33333333333333,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,platformMargin,reef,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,3.6666666666666665,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,3.6666666666666665,3.6666666666666665,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,95.66666666666667,0.6666666666666666,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,platformMargin,reef,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,5.333333333333333,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,94.33333333333333,0.3333333333333333,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.3333333333333333,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,99.33333333333333,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.3333333333333333,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,99.66666666666667,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,19.0,0.0,0.0,2.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.3333333333333333,0.0,,1.3333333333333333,,,,0.0,1.6666666666666667,,5.333333333333334,2.0,3.333333333333333,0.0,3.333333333333333,0.0,2.0,0.0,0.0,39.333333333333336,36.333333333333336,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,0.3333333333333333,0.0,0.0,1.3333333333333333,,0.0,,,,,0.3333333333333333,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,1.3333333333333333,,,,0.0,2.3333333333333335,,5.333333333333334,1.3333333333333333,3.666666666666667,0.3333333333333333,3.666666666666667,0.3333333333333333,1.3333333333333333,0.0,0.0,2.3333333333333335,92.0,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,38.333333333333336,0.0,0.0,0.3333333333333333,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.3333333333333333,,4.0,,,,0.0,1.0,,5.666666666666667,0.3333333333333333,5.333333333333333,0.0,5.333333333333333,0.0,0.3333333333333333,0.0,0.0,38.333333333333336,17.666666666666668,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,3.0,0.0,0.0,0.0,,0.0,,,,,0.3333333333333333,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,1.0,,0.6666666666666666,,,,0.3333333333333333,1.0,,3.3333333333333335,0.0,2.6666666666666665,0.6666666666666666,2.6666666666666665,0.6666666666666666,0.0,0.0,0.6666666666666666,2.6666666666666665,90.33333333333333,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,platformMargin,reef,,,,26.64,106.0,1,300.0,0.3333333333333333,0.0,0.0,3.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.3333333333333333,0.0,0.0,,0.0,,,,0.0,0.0,,3.3333333333333335,3.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0,0.0,0.0,95.0,1.3333333333333333,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.3333333333333333,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.6666666666666665,98.0,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,1.3333333333333333,0.0,,0.0,,,,0.0,1.3333333333333333,,2.6666666666666665,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.3333333333333333,96.0,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Griesbachian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.3333333333333333,0.0,0.0,,0.6666666666666666,,,,0.0,1.3333333333333333,,2.333333333333333,0.0,2.333333333333333,0.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,97.66666666666667,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,42.666666666666664,0.0,0.0,1.3333333333333333,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.3333333333333333,,0.0,,,,0.0,0.6666666666666666,,2.333333333333333,1.3333333333333333,1.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,53.0,2.0,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.3333333333333333,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,14.333333333333334,85.33333333333333,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,platform,platformMargin,reef,,,,26.64,106.0,1,300.0,0.3333333333333333,0.0,0.0,2.6666666666666665,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,86.33333333333333,10.666666666666666,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,45.333333333333336,0.0,0.0,1.3333333333333333,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,1.3333333333333333,,,,0.0,0.0,,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,47.666666666666664,4.333333333333333,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Smithian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.3333333333333333,0.0,,0.0,,,,0.0,0.0,,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,12.0,82.33333333333333,,,,,,,,,,,226.735,5.333333333333333,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Early Triassic,Dienerian,platform,innerPlatform,peritidal,,,,26.64,106.0,1,300.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.3333333333333333,0.3333333333333333,,0.0,,,,0.0,1.3333333333333333,,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,15.333333333333334,82.66666666666667,,,,,,,,,,,226.735,0.0,,,,,South China
Payne et al,2006,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,platform,outerShelf,gravityFlows,,,,26.64,106.0,1,300.0,33.333333333333336,0.0,0.0,0.6666666666666666,,0.0,,,,,0.0,0.0,,0.0,0.0,,,0.0,,0.3333333333333333,,0.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.0,0.6666666666666666,,2.6666666666666665,0.6666666666666666,2.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,57.333333333333336,6.666666666666667,,,,,,,,,,,226.735,0.0,,,,,South China
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,3.7344398340248963,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,5.809128630705394,0.0,,,9.54356846473029,,3.7344398340248963,5.809128630705394,3.7344398340248963,5.809128630705394,0.0,,,0.0,90.45643153526972,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,42.016806722689076,,,7.9831932773109235,0.0,34.87394957983193,,,,,0.0,,,,1.680672268907563,,,,,0.0,,0.0,0.0,4.201680672268908,,0.0,,,,,,,48.739495798319325,,40.7563025210084,0.0,40.7563025210084,0.0,7.9831932773109235,,,2.5210084033613445,6.722689075630252,0.0,,,,,,,,,,226.735,,,,7.9831932773109235,,Pangea
Preto,2012,Phanerozoic,Mesozoic,Triassic,Late Triassic,,platform,outerShelf,gravityFlows,,,,46.85,55.71,1,,1.0,,,0.0,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,0.0,0.0,0.7,,0.2,,,,,0.9,,1.7999999999999998,,1.7999999999999998,0.0,1.7999999999999998,0.0,0.0,25.2,2.3,12.4,0.0,57.4,,,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,middleRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,100.0,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,innerRamp,,,,,39.0,-117.0,1,,7.142857142857142,,19.047619047619047,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.9523809523809524,0.4761904761904762,,0.0,,,0.0,0.0,,,20.476190476190474,,1.4285714285714286,0.0,1.4285714285714286,0.0,19.047619047619047,,,0.0,72.38095238095238,,,0.0,,,,,,,,226.735,,,,19.047619047619047,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,innerRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.4807692307692308,6.25,,25.48076923076923,,,0.0,0.0,,,32.21153846153846,,32.21153846153846,0.0,32.21153846153846,0.0,0.0,,,0.0,67.78846153846155,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,middleRamp,,,,,39.0,-117.0,1,,1.8072289156626504,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,2.4096385542168677,30.120481927710845,,14.457831325301203,,,0.0,0.0,,,46.98795180722891,,46.98795180722891,0.0,46.98795180722891,0.0,0.0,,,0.0,51.204819277108435,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,middleRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,100.0,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,middleRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,100.0,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,5.367231638418079,,,0.0,0.0,52.259887005649716,,,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,52.259887005649716,,52.259887005649716,0.0,52.259887005649716,0.0,0.0,,,13.27683615819209,29.09604519774011,0.0,,,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,4.761904761904762,,,49.523809523809526,0.0,31.746031746031743,,,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.6349206349206349,,,,,,,81.9047619047619,,32.38095238095238,0.0,32.38095238095238,0.0,49.523809523809526,,,13.015873015873018,0.0,0.31746031746031744,,,,,,,,,,226.735,,,,49.523809523809526,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,innerRamp,,,,,39.0,-117.0,1,,12.88888888888889,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.4444444444444444,2.2222222222222223,3.5555555555555554,,15.555555555555555,,,0.0,0.0,,,21.77777777777778,,21.77777777777778,0.0,21.77777777777778,0.0,0.0,,,0.0,31.11111111111111,,,34.22222222222222,,,,,,,,226.735,,,,0.0,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-1.0,-1.0,-1.0,,,38.16,61.83,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-1.0,-1.0,-1.0,,12.59,60.23,27.16,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,,,,15.64,,,,,,,,,,,,,,,,,,,15.64,,,,15.64,-1.0,-1.0,,,37.43,46.92,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,0.36,,,,,,,,,0.72,,,,,,,,,,,,,1.08,,,,0.72,0.36,-1.0,,,18.54,80.36,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,0.99,,,,-1.0,0.99,-1.0,,,47.35,51.65,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-1.0,-1.0,-1.0,,,51.07,48.92,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,,,,15.57,,,,,,,,,1.0,2.51,,,,0.5,,,,,19.58,,,,19.58,-1.0,-1.0,,,45.72,34.67,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-1.0,-1.0,-1.0,,,33.73,66.26,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,0.45,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,0.9,,,,0.45,0.45,-1.0,,,19.45,79.63,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,1.66,,,,0.83,-1.0,0.83,,12.55,55.23,30.12,,,,,,,,,,,226.735,,,,,,Pangea
Hernandez thesis,2017,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Anisian,ramp,distalRamp,,,,,40.0,-117.0,1,,,,,,,,,,,,0.64,,,18.58,,,,,,,,,,6.41,0.64,,,,,,,,26.27,,,,25.63,0.64,-1.0,,,38.46,35.89,,,,,,,,,,,226.735,,,,,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,innerRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,4.089219330855019,,,4.089219330855019,,0.0,4.089219330855019,0.0,4.089219330855019,0.0,,,14.49814126394052,81.41263940520446,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,innerRamp,,,,,39.0,-117.0,1,,0.9174311926605505,,3.669724770642202,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,1.3761467889908259,1.3761467889908259,15.137614678899084,,4.128440366972478,,,0.0,0.0,,,25.688073394495415,,22.018348623853214,0.0,22.018348623853214,0.0,3.669724770642202,,,0.0,73.39449541284404,,,0.0,,,,,,,,226.735,,,,3.669724770642202,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,middleRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.40650406504065045,3.6585365853658534,,6.504065040650407,,,0.0,0.0,,,10.569105691056912,,10.569105691056912,0.0,10.569105691056912,0.0,0.0,,,0.0,89.43089430894308,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,middleRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,100.0,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,13.333333333333334,,,8.88888888888889,0.0,38.333333333333336,,,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,6.111111111111111,,3.888888888888889,,,,,,,57.22222222222223,,48.33333333333333,0.0,48.33333333333333,0.0,8.88888888888889,,,7.777777777777778,21.666666666666668,0.0,,,,,,,,,,226.735,,,,8.88888888888889,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,35.98726114649681,,,12.101910828025478,0.0,41.082802547770704,,,,,0.3184713375796179,,,,0.0,,,,,0.6369426751592357,,0.0,0.0,0.9554140127388535,,0.0,,,,,,,55.095541401273884,,42.675159235668794,0.3184713375796179,42.675159235668794,0.3184713375796179,12.101910828025478,,,4.777070063694268,2.229299363057325,1.910828025477707,,,,,,,,,,226.735,,,,12.101910828025478,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,20.714285714285715,,,27.142857142857142,0.0,40.714285714285715,,,,,0.7142857142857143,,,,0.0,,,,,0.0,,0.0,0.0,0.35714285714285715,,2.5,,,,,,,71.42857142857143,,43.57142857142857,0.7142857142857143,43.57142857142857,0.7142857142857143,27.142857142857142,,,1.4285714285714286,6.428571428571428,0.0,,,,,,,,,,226.735,,,,27.142857142857142,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,28.353658536585364,,,14.329268292682926,0.0,48.47560975609756,,,,,0.3048780487804878,,,,0.0,,,,,0.0,,0.0,0.0,0.3048780487804878,,2.1341463414634148,,,,,,,65.54878048780488,,50.91463414634146,0.3048780487804878,50.91463414634146,0.3048780487804878,14.329268292682926,,,1.524390243902439,4.573170731707317,0.0,,,,,,,,,,226.735,,,,14.329268292682926,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,7.213114754098362,,,7.868852459016394,0.0,60.65573770491803,,,,,1.639344262295082,,,,0.0,,,,,0.0,,0.32786885245901637,0.32786885245901637,0.6557377049180327,,4.918032786885246,,,,,,,76.39344262295083,,66.88524590163935,1.639344262295082,66.88524590163935,1.639344262295082,7.868852459016394,,,2.2950819672131146,14.098360655737704,0.0,,,,,,,,,,226.735,,,,7.868852459016394,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,34.650455927051674,,,7.598784194528875,6.382978723404255,30.091185410334347,,,,,0.0,,,,0.0,,,,,0.0,,0.0,0.911854103343465,0.0,,2.127659574468085,,,,,,,47.11246200607903,,33.130699088145896,0.0,33.130699088145896,0.0,13.98176291793313,,,10.638297872340425,7.598784194528875,0.0,,,,,,,,,,226.735,,,,13.98176291793313,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,36.36363636363637,,,6.1688311688311686,0.3246753246753247,23.376623376623375,,,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,2.5974025974025974,,2.272727272727273,,,,,,,34.74025974025974,,28.246753246753244,0.0,28.246753246753244,0.0,6.4935064935064934,,,12.662337662337661,16.233766233766232,0.0,,,,,,,,,,226.735,,,,6.4935064935064934,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,middleRamp,,,,,39.0,-117.0,1,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,4.651162790697675,,,,0.0,,0.0,,0.0,0.0,2.3255813953488373,,2.7906976744186047,,,0.0,0.0,,,9.767441860465116,,9.767441860465116,0.0,9.767441860465116,0.0,0.0,,,0.0,90.23255813953487,,,0.0,,,,,,,,226.735,,,,0.0,,Pangea
Bonuso et al,2020,Phanerozoic,Mesozoic,Triassic,Late Triassic,Carnian,ramp,middleRamp,reef,,,,39.0,-117.0,1,,4.444444444444445,,,0.8333333333333334,0.0,63.888888888888886,,,,,0.0,,,,0.0,,,,,0.0,,0.0,0.0,0.2777777777777778,,0.5555555555555556,,,,,,,65.55555555555554,,64.72222222222221,0.0,64.72222222222221,0.0,0.8333333333333334,,,29.72222222222222,0.2777777777777778,0.0,,,,,,,,,,226.735,,,,0.8333333333333334,,Pangea
Bonuso et al,2018,Phanerozoic,Mesozoic,Triassic,Middle Triassic,Ladinian,ramp,innerRamp,,,,,39.0,-117.0,1,,1.0135135135135136,,0.0,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,0.0,,0.0,0.6756756756756757,13.175675675675674,,10.81081081081081,,,0.0,0.0,,,24.66216216216216,,24.66216216216216,0.0,24.66216216216216,0.0,0.0,,,0.0,58.445945945945944,,,15.878378378378377,,,,,,,,226.735,,,,0.0,,Pangea
